"zip_code_prefix";"city";"state";"lat";"lng"
39510;"espinosa";"MG";-14.9237;-42.8131
39516;"mamonas";"MG";-15.0477;-42.952
39517;"pai pedro";"MG";-15.5316;-43.0682
39518;"serranopolis de minas";"MG";-15.8096;-42.8714
39520;"porteirinha";"MG";-15.7428;-43.0281
39523;"tocandira";"MG";-15.6549;-43.0654
39525;"nova porteirinha";"MG";-15.8031;-43.3011
39526;"barreiro branco";"MG";-15.3647;-42.9803
39527;"mato verde";"MG";-15.3932;-42.8608
39529;"riacho dos machados";"MG";-16.0034;-43.0465
39530;"rio pardo de minas";"MG";-15.6178;-42.5421
39535;"vargem grande do rio pardo";"MG";-15.3983;-42.3084
39536;"indaiabira";"MG";-15.5072;-42.2136
39538;"santo antonio do retiro";"MG";-16.2921;-43.1566
39540;"sao joao do paraiso";"MG";-15.3159;-42.0183
39547;"montezuma";"MG";-15.1713;-42.5003
39550;"taiobeiras";"MG";-15.8122;-42.2271
39553;"ninheira";"MG";-15.3285;-41.7397
39555;"berizal";"MG";-15.6203;-41.7459
39558;"fruta de leite";"MG";-16.1162;-42.5303
39560;"salinas";"MG";-16.1643;-42.2933
39563;"santa cruz de salinas";"MG";-16.0886;-41.7517
39565;"rubelita";"MG";-16.4056;-42.2619
39568;"novorizonte";"MG";-16.0124;-42.4156
39569;"curral de dentro";"MG";-15.9179;-41.801
39570;"grão mogol";"MG";-16.5156;-42.8603
39573;"padre carvalho";"MG";-16.3472;-42.5311
39575;"josenopolis";"MG";-16.545;-42.5163
39580;"francisco sa";"MG";-16.4878;-43.4175
39585;"catuni";"MG";-16.2401;-43.275
39590;"juramento";"MG";-16.8459;-43.588
39592;"glaucilandia";"MG";-16.8506;-43.6973
39594;"itacambira";"MG";-17.0594;-43.3169
39596;"botumirim";"MG";-16.8653;-42.9957
39597;"adao colares";"MG";-0.9332;-48.2799
39598;"cristalia";"MG";-16.7191;-42.865
39600;"aracuai";"MG";-16.8823;-42.0899
39602;"aracuai";"MG";-17.008;-42.0739
39610;"itinga";"MG";-16.6075;-41.771
39615;"ponto dos volantes";"MG";-16.7595;-41.4968
39620;"medina";"MG";-16.2274;-41.4784
39623;"tuparece";"MG";-19.8932;-43.9863
39625;"itaobim";"MG";-16.5583;-41.5032
39628;"comercinho";"MG";-16.2972;-41.7942
39629;"agua branca de minas";"MG";-16.1921;-41.7262
39630;"virgem da lapa";"MG";-16.7988;-42.3363
39635;"coronel murta";"MG";-16.6135;-42.1826
39640;"berilo";"MG";-16.9228;-42.4785
39642;"jose goncalves de minas";"MG";-16.9045;-42.6109
39644;"francisco badaro";"MG";-17.0101;-42.35
39645;"jenipapo de minas";"MG";-17.0901;-42.2509
39648;"chapada do norte";"MG";-17.0955;-42.5343
39650;"minas novas";"MG";-17.2241;-42.5853
39655;"leme do prado";"MG";-17.0861;-42.7036
39660;"turmalina";"MG";-17.2997;-42.7324
39662;"cacaratiba";"MG";-17.2575;-43.0436
39663;"veredinha";"MG";-17.4014;-42.7333
39664;"mendonca";"MG";-21.7706;-43.3552
39665;"carbonita";"MG";-17.5356;-43.016
39670;"itamarandiba";"MG";-17.8603;-42.862
39678;"aricanduva";"MG";-17.868;-42.5561
39680;"capelinha";"MG";-17.6961;-42.5165
39685;"angelândia";"MG";-17.729;-42.2703
39688;"setubinha";"MG";-17.6016;-42.149
39690;"malacacheta";"MG";-17.8477;-42.0808
39695;"franciscopolis";"MG";-17.9598;-42.008
39700;"pecanha";"MG";-18.5456;-42.5612
39703;"cantagalo";"MG";-18.5305;-42.6229
39704;"sao geraldo do baguari";"MG";-20.0744;-42.8207
39705;"sao joao evangelista";"MG";-18.5462;-42.7656
39706;"nelson de sena";"MG";-18.6234;-46.5089
39707;"sao jose do jacuri";"MG";-18.2773;-42.6723
39708;"frei lagonegro";"MG";-18.1689;-42.7671
39710;"coroaci";"MG";-18.62;-42.2827
39711;"conceição de tronqueiras";"MG";-19.9314;-41.6919
39715;"virgolandia";"MG";-18.4747;-42.3096
39716;"virgolandia";"MG";-18.4747;-42.3082
39718;"nacip raydan";"MG";-18.4558;-42.2491
39720;"gonzaga";"MG";-18.825;-42.4804
39723;"sao geraldo da piedade";"MG";-19.1616;-42.5043
39725;"santa efigenia de minas";"MG";-18.8279;-42.4391
39728;"sardoa";"MG";-18.7819;-42.3672
39730;"virginópolis";"MG";-18.8139;-42.7014
39735;"divinolandia de minas";"MG";-18.7975;-42.6066
39740;"guanhães";"MG";-18.7758;-42.9317
39741;"correntinho";"MG";-18.6787;-42.7757
39742;"sapucaia de guanhaes";"MG";-18.847;-42.7759
39745;"senhora do porto";"MG";-18.9065;-43.0812
39750;"sabinopolis";"MG";-18.6672;-43.0818
39755;"materlandia";"MG";-18.4729;-43.0595
39765;"paulistas";"MG";-18.4351;-42.8691
39770;"coluna";"MG";-18.2321;-42.8399
39775;"jose raydan";"MG";-18.2327;-42.491
39780;"santa maria do suacui";"MG";-18.1909;-42.4115
39784;"sao pedro do suacui";"MG";-18.3576;-42.5972
39785;"sao jose da safira";"MG";-18.3199;-42.1426
39790;"agua boa";"MG";-17.9782;-42.3925
39795;"são sebastião do maranhão";"MG";-18.0889;-42.57
39800;"teófilo otoni";"MG";-17.8544;-41.5087
39801;"teofilo otoni";"MG";-17.8581;-41.4953
39802;"teofilo otoni";"MG";-17.8714;-41.4997
39803;"teofilo otoni";"MG";-17.8772;-41.5082
39804;"teofilo otoni";"MG";-17.8575;-41.5194
39807;"topazio";"MG";-21.7817;-43.3416
39809;"mucuri";"MG";-18.9052;-42.747
39810;"carai";"MG";-17.1874;-41.6974
39812;"ponto do marambaia";"MG";-9.2909;-44.9544
39813;"marambainha";"MG";-17.1582;-41.565
39814;"pavao";"MG";-17.4296;-41.0002
39815;"itaipe";"MG";-17.4005;-41.6699
39816;"catuji";"MG";-17.1077;-41.6622
39817;"novo oriente de minas";"MG";-17.4127;-41.2196
39818;"padre paraiso";"MG";-17.0741;-41.4869
39820;"novo cruzeiro";"MG";-17.4601;-41.8854
39823;"queixada";"MG";-17.2758;-42.015
39825;"ladainha";"MG";-17.6316;-41.7468
39826;"concordia de mucuri";"MG";-17.6797;-41.8764
39827;"pote";"MG";-17.805;-41.7876
39830;"itambacuri";"MG";-18.0376;-41.6824
39835;"campanario";"MG";-18.24;-41.7281
39837;"jampruca";"MG";-18.4779;-41.7834
39840;"frei gaspar";"MG";-18.0728;-41.4889
39848;"sao jose do divino";"MG";-18.4801;-41.3872
39850;"ataleia";"MG";-18.0576;-41.1352
39855;"ouro verde de minas";"MG";-18.0696;-41.2733
39860;"nanuque";"MG";-17.8441;-40.3492
39862;"nanuque";"MG";-18.1804;-40.9136
39864;"carlos chagas";"MG";-17.657;-40.8713
39865;"presidente pena";"MG";-17.6994;-40.7658
39866;"epaminondas otoni";"MG";-17.91;-41.0136
39868;"serra dos aimores";"MG";-17.7819;-40.2448
39870;"fronteira dos vales";"MG";-16.8914;-40.9177
39873;"machacalis";"MG";-17.0769;-40.7182
39874;"santa helena de minas";"MG";-16.9376;-40.6843
39875;"bertopolis";"MG";-17.0274;-40.5558
39878;"umburatiba";"MG";-17.2617;-40.5927
39880;"aguas formosas";"MG";-17.0822;-40.9392
39885;"crisolita";"MG";-17.2601;-41.0069
39888;"nova santa luzia";"MG";-19.7616;-43.8499
39890;"joaima";"MG";-16.6692;-41.0255
39893;"monte formoso";"MG";-16.8633;-41.2549
39895;"felisburgo";"MG";-16.642;-40.7603
39900;"almenara";"MG";-16.1763;-40.693
39912;"divisopolis";"MG";-15.7219;-41.0029
39915;"mata verde";"MG";-15.6903;-40.7384
39917;"bandeira";"MG";-15.8858;-40.5623
39920;"jordania";"MG";-15.8951;-40.1881
39923;"estrela de jordânia";"MG";-22.6751;-46.1175
39925;"salto da divisa";"MG";-16.0054;-39.9546
39928;"santa maria do salto";"MG";-16.251;-40.1496
39930;"jacinto";"MG";-16.1562;-40.2947
39931;"avaí do jacinto";"MG";-16.1454;-40.2969
39935;"santo antonio do jacinto";"MG";-16.5346;-40.1905
39940;"rio do prado";"MG";-16.6511;-40.5677
39945;"palmopolis";"MG";-16.7446;-40.4143
39948;"dois de abril";"MG";-16.8413;-40.3187
39950;"rubim";"MG";-16.3839;-40.5359
39955;"itapiru";"MG";-16.5199;-40.4445
39960;"jequitinhonha";"MG";-16.4403;-41.0092
39970;"pedra azul";"MG";-15.9947;-41.2726
39980;"cachoeira de pajeú";"MG";-15.9625;-41.4884
39990;"aguas vermelhas";"MG";-15.6554;-41.4814
39995;"divisa alegre";"MG";-15.7259;-41.3415
39999;"aguas vermelhas";"MG";-15.5268;-41.4942
40010;"salvador";"BA";-12.9702;-38.5123
40015;"salvador";"BA";-12.9643;-38.4931
40020;"salvador";"BA";-12.9757;-38.5127
40024;"salvador";"BA";-12.9777;-38.5146
40025;"salvador";"BA";-12.9718;-38.5066
40040;"salvador";"BA";-12.9785;-38.5095
40045;"salvador";"BA";-12.9727;-38.5052
40050;"salvador";"BA";-12.9778;-38.5044
40055;"salvador";"BA";-12.9713;-38.501
40060;"salvador";"BA";-12.9825;-38.517
40070;"salvador";"BA";-12.9851;-38.5137
40080;"salvador";"BA";-12.9883;-38.5213
40081;"salvador";"BA";-12.9951;-38.5276
40100;"salvador";"BA";-12.9916;-38.5148
40105;"salvador";"BA";-12.9932;-38.5089
40110;"salvador";"BA";-12.9932;-38.5215
40130;"salvador";"BA";-13.0026;-38.5287
40140;"salvador";"BA";-13.0051;-38.5231
40150;"salvador";"BA";-12.9978;-38.5211
40155;"salvador";"BA";-13.0044;-38.5182
40157;"salvador";"BA";-13.0024;-38.5193
40170;"salvador";"BA";-13.008;-38.5107
40210;"salvador";"BA";-13.0013;-38.5094
40213;"salvador";"BA";-12.9964;-38.5101
40215;"salvador";"BA";-12.9861;-38.4754
40220;"salvador";"BA";-12.9995;-38.4923
40221;"salvador";"BA";-13.0034;-38.4956
40223;"salvador";"BA";-13.0028;-38.499
40226;"salvador";"BA";-13.0017;-38.514
40230;"salvador";"BA";-12.9969;-38.5029
40231;"salvador";"BA";-12.9965;-38.5044
40240;"salvador";"BA";-12.9891;-38.4994
40241;"salvador";"BA";-12.9804;-38.497
40243;"salvador";"BA";-12.9794;-38.4974
40245;"salvador";"BA";-12.9863;-38.5043
40250;"salvador";"BA";-12.9792;-38.4906
40251;"salvador";"BA";-12.9766;-38.4907
40252;"salvador";"BA";-12.9815;-38.4915
40253;"salvador";"BA";-12.9822;-38.4874
40254;"salvador";"BA";-12.9807;-38.4892
40255;"salvador";"BA";-12.9738;-38.4962
40260;"salvador";"BA";-12.9734;-38.4926
40265;"salvador";"BA";-12.9746;-38.4811
40270;"salvador";"BA";-12.9713;-38.4878
40275;"salvador";"BA";-12.9789;-38.4668
40276;"salvador";"BA";-12.9831;-38.4795
40279;"salvador";"BA";-12.986;-38.4717
40280;"salvador";"BA";-12.9851;-38.4714
40283;"salvador";"BA";-12.9861;-38.4912
40285;"salvador";"BA";-12.9889;-38.4881
40286;"salvador";"BA";-12.9913;-38.4861
40290;"salvador";"BA";-12.993;-38.4925
40295;"salvador";"BA";-12.9984;-38.4869
40296;"salvador";"BA";-12.9942;-38.4805
40300;"salvador";"BA";-12.9646;-38.4956
40301;"salvador";"BA";-12.9656;-38.5013
40302;"salvador";"BA";-12.9657;-38.496
40310;"salvador";"BA";-12.9595;-38.4814
40313;"salvador";"BA";-12.9641;-38.4863
40314;"salvador";"BA";-12.959;-38.4867
40315;"salvador";"BA";-12.9658;-38.4821
40318;"salvador";"BA";-12.9612;-38.4882
40320;"salvador";"BA";-12.9587;-38.4928
40321;"salvador";"BA";-12.9585;-38.4918
40323;"salvador";"BA";-12.9579;-38.4869
40325;"salvador";"BA";-12.9509;-38.4899
40327;"salvador";"BA";-12.9459;-38.4918
40330;"salvador";"BA";-12.9528;-38.4808
40335;"salvador";"BA";-12.949;-38.4872
40340;"salvador";"BA";-12.9517;-38.4833
40342;"salvador";"BA";-12.9501;-38.4842
40349;"salvador";"BA";-12.9328;-38.4821
40350;"salvador";"BA";-12.9466;-38.4764
40352;"salvador";"BA";-12.9363;-38.4789
40353;"salvador";"BA";-12.9441;-38.4739
40354;"salvador";"BA";-12.9458;-38.478
40355;"salvador";"BA";-12.9258;-38.4805
40357;"salvador";"BA";-12.9455;-38.4762
40365;"salvador";"BA";-12.9525;-38.4853
40366;"salvador";"BA";-12.9463;-38.4875
40367;"salvador";"BA";-12.9456;-38.4931
40368;"salvador";"BA";-12.9479;-38.4923
40370;"salvador";"BA";-12.9443;-38.4876
40375;"salvador";"BA";-12.9487;-38.4936
40385;"salvador";"BA";-12.9279;-38.4781
40386;"salvador";"BA";-12.9227;-38.4779
40387;"salvador";"BA";-12.9267;-38.4795
40390;"salvador";"BA";-12.9357;-38.4764
40391;"salvador";"BA";-12.9331;-38.479
40393;"salvador";"BA";-12.9377;-38.4854
40394;"salvador";"BA";-12.9162;-38.4824
40396;"salvador";"BA";-12.8841;-38.4336
40410;"salvador";"BA";-12.9447;-38.4964
40411;"salvador";"BA";-12.9463;-38.5009
40414;"salvador";"BA";-12.9322;-38.5117
40415;"salvador";"BA";-12.9264;-38.5071
40420;"salvador";"BA";-12.9171;-38.498
40421;"salvador";"BA";-12.9173;-38.4963
40425;"salvador";"BA";-12.9282;-38.5133
40430;"salvador";"BA";-12.9321;-38.4976
40433;"salvador";"BA";-12.9448;-38.3671
40435;"salvador";"BA";-12.927;-38.4921
40436;"salvador";"BA";-12.935;-38.4723
40440;"salvador";"BA";-12.9294;-38.5035
40444;"salvador";"BA";-12.9364;-38.4993
40445;"salvador";"BA";-12.9412;-38.5024
40450;"salvador";"BA";-12.9355;-38.4962
40451;"salvador";"BA";-12.9346;-38.4904
40454;"salvador";"BA";-12.932;-38.4934
40455;"salvador";"BA";-12.9335;-38.5025
40460;"salvador";"BA";-12.9585;-38.5029
40470;"salvador";"BA";-12.9144;-38.483
40480;"salvador";"BA";-12.9202;-38.4768
40483;"salvador";"BA";-12.9209;-38.4821
40484;"salvador";"BA";-12.9103;-38.4748
40487;"salvador";"BA";-12.9284;-38.4831
40490;"salvador";"BA";-12.9013;-38.4779
40710;"salvador";"BA";-12.9075;-38.4845
40711;"salvador";"BA";-12.8866;-38.4667
40713;"salvador";"BA";-12.8949;-38.4834
40715;"salvador";"BA";-12.8906;-38.4703
40717;"salvador";"BA";-12.8971;-38.4827
40718;"salvador";"BA";-12.8967;-38.48
40720;"salvador";"BA";-12.8872;-38.4582
40725;"salvador";"BA";-12.8844;-38.4735
40726;"salvador";"BA";-12.8844;-38.4393
40730;"salvador";"BA";-12.892;-38.4594
40731;"salvador";"BA";-12.8956;-38.4388
40735;"salvador";"BA";-12.8937;-38.4772
40740;"salvador";"BA";-12.863;-38.4722
40750;"salvador";"BA";-12.8799;-38.4668
40760;"salvador";"BA";-12.866;-38.4644
40800;"salvador";"BA";-12.8859;-38.4679
40810;"salvador";"BA";-12.8585;-38.4767
40820;"salvador";"BA";-12.8812;-38.4653
40830;"salvador";"BA";-12.9692;-38.4853
41098;"salvador";"BA";0.0;0.0
41100;"salvador";"BA";-12.9694;-38.4665
41110;"salvador";"BA";-12.9711;-38.4611
41120;"salvador";"BA";-12.9702;-38.4612
41130;"salvador";"BA";-12.9655;-38.4506
41150;"salvador";"BA";-12.9586;-38.4674
41152;"salvador";"BA";-12.9565;-38.4549
41180;"salvador";"BA";-12.9596;-38.4489
41181;"salvador";"BA";-12.9537;-38.4395
41185;"salvador";"BA";-12.9467;-38.4515
41190;"salvador";"BA";-12.938;-38.4674
41192;"salvador";"BA";-12.9569;-38.4485
41194;"salvador";"BA";-12.9623;-38.4398
41195;"salvador";"BA";-12.9446;-38.4571
41197;"salvador";"BA";-12.9483;-38.4616
41200;"salvador";"BA";-12.9479;-38.4611
41204;"salvador";"BA";-12.9398;-38.4679
41205;"salvador";"BA";-12.9309;-38.4451
41207;"salvador";"BA";-12.9421;-38.4499
41210;"salvador";"BA";-12.9493;-38.4484
41211;"salvador";"BA";-12.9469;-38.4432
41213;"salvador";"BA";-12.9391;-38.4384
41214;"salvador";"BA";-12.9304;-38.443
41215;"salvador";"BA";-12.9372;-38.4373
41217;"salvador";"BA";-12.9398;-38.4531
41218;"salvador";"BA";-12.9442;-38.4375
41219;"salvador";"BA";-12.9298;-38.4508
41220;"salvador";"BA";-12.9587;-38.4777
41225;"salvador";"BA";-12.9327;-38.4617
41227;"salvador";"BA";-12.9342;-38.4676
41230;"salvador";"BA";-12.9188;-38.4503
41231;"salvador";"BA";-12.9172;-38.4425
41233;"salvador";"BA";-12.9092;-38.4533
41235;"salvador";"BA";-12.9217;-38.4427
41245;"salvador";"BA";-12.9155;-38.4401
41247;"salvador";"BA";-12.9155;-38.4459
41250;"salvador";"BA";-12.9336;-38.4278
41253;"salvador";"BA";-12.9365;-38.4362
41260;"salvador";"BA";-12.9271;-38.419
41262;"salvador";"BA";-12.9278;-38.4072
41270;"salvador";"BA";-12.9234;-38.4633
41275;"salvador";"BA";-12.9173;-38.4656
41280;"salvador";"BA";-12.9119;-38.464
41285;"salvador";"BA";-12.9153;-38.471
41290;"salvador";"BA";-12.9069;-38.4585
41291;"salvador";"BA";-12.9495;-38.4649
41295;"salvador";"BA";-12.8977;-38.4632
41297;"salvador";"BA";-12.9021;-38.4673
41300;"salvador";"BA";-12.8633;-38.4354
41301;"salvador";"BA";-12.8807;-38.4376
41305;"salvador";"BA";-12.8948;-38.4499
41306;"salvador";"BA";-12.9352;-38.4847
41307;"salvador";"BA";-12.9416;-38.4647
41308;"salvador";"BA";-12.8725;-38.4281
41310;"salvador";"BA";-12.8935;-38.4323
41311;"salvador";"BA";-12.8992;-38.438
41315;"salvador";"BA";-12.9034;-38.4465
41320;"salvador";"BA";-12.9041;-38.4378
41321;"salvador";"BA";-12.9036;-38.433
41322;"salvador";"BA";-12.9031;-38.4299
41330;"salvador";"BA";-12.9;-38.4212
41333;"salvador";"BA";-12.8911;-38.4349
41334;"salvador";"BA";-12.9478;-38.443
41335;"salvador";"BA";-12.8941;-38.4211
41336;"salvador";"BA";-12.9139;-38.4316
41337;"salvador";"BA";-12.9236;-38.4336
41338;"salvador";"BA";-12.8996;-38.4145
41339;"salvador";"BA";-12.8936;-38.4079
41340;"salvador";"BA";-12.8941;-38.4087
41341;"salvador";"BA";-12.886;-38.4129
41342;"salvador";"BA";-12.902;-38.4054
41343;"salvador";"BA";-12.9034;-38.402
41345;"salvador";"BA";-12.9101;-38.4109
41347;"salvador";"BA";0.0;0.0
41349;"salvador";"BA";-12.9073;-38.4594
41350;"salvador";"BA";-12.9195;-38.4101
41351;"salvador";"BA";-12.9005;-38.3996
41370;"salvador";"BA";-12.9146;-38.4206
41385;"salvador";"BA";-12.9149;-38.433
41386;"salvador";"BA";-12.9166;-38.4337
41387;"salvador";"BA";-12.9443;-38.475
41388;"salvador";"BA";-12.9122;-38.3999
41390;"salvador";"BA";-12.9126;-38.4407
41400;"salvador";"BA";-12.9878;-38.4831
41402;"salvador";"BA";-12.9651;-38.4959
41410;"salvador";"BA";-12.9756;-38.4346
41480;"salvador";"BA";-12.9177;-38.377
41483;"salvador";"BA";-12.9297;-38.3857
41490;"salvador";"BA";-12.9113;-38.3947
41500;"salvador";"BA";-12.9178;-38.3918
41502;"salvador";"BA";-12.8996;-38.3558
41505;"salvador";"BA";-12.8732;-38.4027
41510;"salvador";"BA";-12.9046;-38.3675
41515;"salvador";"BA";-12.9295;-38.3742
41520;"salvador";"BA";-12.9134;-38.335
41590;"salvador";"BA";-12.9997;-38.4619
41600;"salvador";"BA";-12.9355;-38.3395
41603;"salvador";"BA";-12.9267;-38.3207
41610;"salvador";"BA";-12.9431;-38.3662
41611;"salvador";"BA";-12.9347;-38.3651
41612;"salvador";"BA";-12.9468;-38.3755
41613;"salvador";"BA";-12.9575;-38.3948
41615;"salvador";"BA";-12.9405;-38.3726
41620;"salvador";"BA";-12.9447;-38.3595
41630;"salvador";"BA";-12.927;-38.3765
41635;"salvador";"BA";-12.934;-38.3593
41640;"salvador";"BA";-12.9445;-38.3656
41650;"salvador";"BA";-12.9456;-38.3817
41651;"salvador";"BA";-12.9526;-38.3902
41680;"salvador";"BA";-12.9477;-38.4047
41681;"salvador";"BA";-12.9619;-38.4069
41701;"salvador";"BA";-12.9404;-38.4033
41705;"salvador";"BA";-12.9749;-38.4276
41706;"salvador";"BA";-12.9756;-38.429
41710;"salvador";"BA";-12.975;-38.4289
41717;"lauro de freitas";"BA";-12.8765;-38.3356
41720;"salvador";"BA";-12.9697;-38.4347
41730;"salvador";"BA";-12.9357;-38.3768
41740;"salvador";"BA";-12.9623;-38.4101
41741;"salvador";"BA";-12.9682;-38.4155
41745;"salvador";"BA";-12.9401;-38.4179
41750;"salvador";"BA";-12.9835;-38.4377
41760;"salvador";"BA";-12.992;-38.446
41770;"salvador";"BA";-12.9829;-38.4475
41800;"salvador";"BA";-12.9874;-38.4666
41810;"salvador";"BA";-12.9926;-38.454
41815;"salvador";"BA";-12.994;-38.4665
41820;"salvador";"BA";-12.9828;-38.4581
41825;"salvador";"BA";-12.9942;-38.4651
41830;"salvador";"BA";-13.0021;-38.463
41900;"salvador";"BA";-13.0118;-38.4715
41905;"salvador";"BA";-13.0034;-38.4748
41906;"salvador";"BA";-12.9902;-38.4643
41915;"salvador";"BA";-13.0024;-38.4781
41920;"salvador";"BA";-13.0039;-38.4803
41925;"salvador";"BA";-12.9995;-38.4748
41927;"salvador";"BA";-12.9839;-38.4743
41940;"salvador";"BA";-13.01;-38.4865
41941;"salvador";"BA";-13.0127;-38.4795
41950;"salvador";"BA";-13.0092;-38.4949
41970;"salvador";"BA";-13.0021;-38.5036
41980;"salvador";"BA";-13.0101;-38.4955
42600;"madre de deus";"BA";-12.7417;-38.6135
42700;"lauro de freitas";"BA";-12.8838;-38.3137
42701;"lauro de freitas";"BA";-12.8858;-38.3122
42702;"lauro de freitas";"BA";-12.8895;-38.3148
42703;"lauro de freitas";"BA";-12.8926;-38.3239
42704;"lauro de freitas";"BA";-12.8993;-38.317
42705;"lauro de freitas";"BA";-12.8972;-38.3102
42706;"lauro de freitas";"BA";-12.899;-38.3032
42707;"lauro de freitas";"BA";-12.8918;-38.2981
42708;"lauro de freitas";"BA";-12.8835;-38.2979
42709;"lauro de freitas";"BA";-12.8774;-38.2954
42710;"lauro de freitas";"BA";-12.8741;-38.2903
42711;"lauro de freitas";"BA";-12.8725;-38.3201
42712;"lauro de freitas";"BA";-12.8822;-38.3159
42713;"lauro de freitas";"BA";-12.8669;-38.3039
42714;"lauro de freitas";"BA";-12.8695;-38.3042
42716;"lauro de freitas";"BA";0.0;0.0
42717;"lauro de freitas";"BA";-12.8748;-38.333
42721;"lauro de freitas";"BA";-12.8882;-38.3386
42722;"lauro de freitas";"BA";-12.8862;-38.3416
42733;"lauro de freitas";"BA";-12.8414;-38.3384
42738;"lauro de freitas";"BA";-12.8932;-38.3379
42739;"lauro de freitas";"BA";-12.8955;-38.3446
42740;"lauro de freitas";"BA";-12.8853;-38.3514
42800;"camacari";"BA";-12.7019;-38.3243
42801;"camacari";"BA";-12.7133;-38.3136
42802;"camacari";"BA";-12.7104;-38.3169
42803;"camacari";"BA";-12.7119;-38.321
42804;"camacari";"BA";-12.7178;-38.3279
42805;"camacari";"BA";-12.7099;-38.3335
42806;"camacari";"BA";-12.7033;-38.3337
42807;"camacari";"BA";-12.6943;-38.3331
42808;"camacari";"BA";-12.6901;-38.3317
42809;"camaçari";"BA";-12.6946;-38.3227
42810;"camacari";"BA";-12.665;-38.306
42820;"camacari";"BA";-12.6256;-38.0746
42827;"camacari";"BA";-12.6608;-38.0909
42833;"barra do jacuipe";"BA";-11.8695;-40.2196
42835;"arembepe";"BA";-12.7248;-38.2164
42840;"abrantes";"BA";-12.8297;-38.265
42841;"catu de abrantes";"BA";-12.85;-38.2785
42843;"jaua";"BA";0.0;0.0
42849;"camacari";"BA";-12.7641;-38.3227
42850;"dias d avila";"BA";-12.6134;-38.3011
43700;"simões filho";"BA";-12.7921;-38.3928
43805;"candeias";"BA";-12.6715;-38.5445
43806;"candeias";"BA";-12.8383;-38.732
43810;"candeias";"BA";-12.893;-38.7567
43813;"candeias";"BA";-12.664;-38.5014
43815;"candeias";"BA";-12.6674;-38.5371
43820;"candeias";"BA";-12.673;-38.5393
43825;"candeias";"BA";-12.8554;-38.7164
43840;"passé";"BA";-12.7295;-38.5254
43843;"candeias";"BA";-12.7134;-38.4515
43845;"passagem dos teixeiras";"BA";-12.7342;-38.4466
43850;"sao sebastiao do passe";"BA";-12.4998;-38.753
43870;"jacuipe";"BA";0.0;0.0
43900;"sao francisco do conde";"BA";-12.6236;-38.673
44001;"feira de santana";"BA";-12.2563;-38.9607
44002;"feira de santana";"BA";-12.2532;-38.9676
44003;"feira de santana";"BA";-12.2657;-38.9598
44004;"feira de santana";"BA";-12.2666;-38.9669
44005;"feira de santana";"BA";-12.2678;-38.9722
44006;"feira de santana";"BA";-12.2753;-38.9762
44007;"feira de santana";"BA";-12.2628;-38.9809
44008;"feira de santana";"BA";-12.2519;-38.9713
44009;"feira de santana";"BA";-12.2476;-38.9762
44010;"feira de santana";"BA";-12.2797;-38.9663
44013;"feira de santana";"BA";-12.2848;-38.9859
44018;"feira de santana";"BA";-12.2456;-38.9703
44019;"feira de santana";"BA";-12.2479;-38.9884
44020;"feira de santana";"BA";-12.2393;-38.9683
44021;"feira de santana";"BA";-12.2419;-38.9727
44022;"feira de santana";"BA";-12.2447;-38.9744
44023;"feira de santana";"BA";-12.2509;-38.9762
44024;"feira de santana";"BA";-12.2443;-38.9796
44025;"feira de santana";"BA";-12.2473;-38.9893
44028;"feira de santana";"BA";-12.2376;-38.9793
44030;"feira de santana";"BA";-12.2203;-38.9964
44031;"feira de santana";"BA";-12.2222;-38.9845
44032;"feira de santana";"BA";-12.2249;-38.9718
44033;"feira de santana";"BA";-12.2202;-38.9735
44034;"feira de santana";"BA";-12.2078;-38.9695
44035;"feira de santana";"BA";-12.1943;-38.9882
44036;"feira de santana";"BA";-12.1856;-38.9626
44038;"feira de santana";"BA";-12.2347;-38.9519
44042;"feira de santana";"BA";-12.2156;-38.996
44043;"feira de santana";"BA";-12.2433;-38.9437
44044;"feira de santana";"BA";-12.2102;-38.9903
44045;"feira de santana";"BA";-12.2484;-38.9486
44046;"feira de santana";"BA";-12.196;-38.9946
44050;"feira de santana";"BA";-12.2405;-38.9587
44051;"feira de santana";"BA";-12.2419;-38.9509
44052;"feira de santana";"BA";-12.2446;-38.9437
44053;"feira de santana";"BA";-12.2294;-38.9595
44054;"feira de santana";"BA";-12.2174;-38.9593
44055;"feira de santana";"BA";-12.2085;-38.9627
44056;"feira de santana";"BA";-12.2249;-38.9496
44057;"feira de santana";"BA";-12.2191;-38.9384
44059;"feira de santana";"BA";-12.2043;-38.9452
44061;"feira de santana";"BA";-12.2154;-38.9573
44062;"feira de santana";"BA";-12.2678;-38.9566
44063;"feira de santana";"BA";-12.2806;-38.959
44065;"feira de santana";"BA";-12.235;-38.9382
44066;"feira de santana";"BA";-12.2312;-38.935
44067;"feira de santana";"BA";-12.2356;-38.9258
44070;"feira de santana";"BA";-12.264;-38.943
44071;"feira de santana";"BA";-12.242;-38.9181
44072;"feira de santana";"BA";-12.2339;-38.9058
44073;"feira de santana";"BA";-12.2439;-38.8902
44075;"feira de santana";"BA";-12.2535;-38.9512
44076;"feira de santana";"BA";-12.2581;-38.9444
44077;"feira de santana";"BA";-12.2626;-38.9404
44078;"feira de santana";"BA";-12.267;-38.9331
44079;"feira de santana";"BA";-12.2617;-38.9298
44082;"feira de santana";"BA";-12.2594;-38.9322
44085;"feira de santana";"BA";-12.2482;-38.9205
